date,date_display,upper_bound,lower_bound,queue,demand,default_aht,default_occupancy,default_shrinkage,default_contracted_hours,default_opening_fte,budget_fte,work_type,concurrency,weekly_open_hours,target_service_level,target_answer_seconds,default_attrition,aht_seconds,occupancy,shrinkage,contracted_hours_per_week,base_layer,growth_layer,seasonality_layer,transformation_layer,operational_layer,resolved_forecast,resolved_demand,budgeted_fte_new,budgeted_fte,ai_deflection,demand_change,productivity_gain,aht_change,occupancy_change,shrinkage_change,effective_aht,effective_productive_hours,workload_hours,net_requirement,gross_requirement,average_interval_volume,erlang_uplift,requirement_vs_budget,available_supply,new_hires,manual_attrition,structural_attrition,total_attrition,attrition,productive_supply,fte_gap,budget_variance,repeat_demand
06/07/2026,06/07/2026,5746,4991,retentions,5369,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5369.0,5387.585,5387.585,4956.5782,4956.5782,4956.5782,4956.5782,70,88.5,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,757.26,57.19,57.19,29.503441666666667,1.6255570012335758,-12.81,63.0,0.0,0.0,0.0,0.0,0.0,63.0,5.81,-7.0,0.0
13/07/2026,13/07/2026,5643,4888,retentions,5265,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5265.0,5285.25,5285.25,4836.00375,4836.00375,4836.00375,4836.00375,70,87.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,738.83,55.94,55.94,28.785736607142855,1.6296834377499274,-14.06,63.0,0.0,0.0,0.0,0.0,0.0,63.0,7.06,-7.0,0.0
20/07/2026,20/07/2026,5296,4541,retentions,4918,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,4918.0,4938.806923076923,4938.806923076923,4494.3143,4494.3143,4494.3143,4494.3143,70,91.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,686.63,52.39,52.39,26.751870833333335,1.6422661916907304,-17.61,63.0,0.0,0.0,0.0,0.0,0.0,63.0,10.61,-7.0,0.0
27/07/2026,27/07/2026,5138,4383,retentions,4760,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,4760.0,4781.969230769231,4781.969230769231,4327.6821538461545,4327.6821538461545,4327.6821538461545,4327.6821538461545,70,90.4,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,661.17,50.65,50.65,25.760012820512824,1.648936253693822,-19.35,62.0,0.0,0.0,1.0,1.0,1.0,62.0,11.35,-8.0,0.0
03/08/2026,03/08/2026,5638,4883,retentions,5260,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5260.0,5286.299999999999,5286.299999999999,4757.669999999999,4614.939899999999,4614.939899999999,4614.939899999999,70,91.5,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,705.06,53.64,53.64,27.469880357142852,1.637664819096261,-16.36,62.0,0.0,0.0,0.0,0.0,0.0,62.0,8.36,-8.0,0.0
10/08/2026,10/08/2026,5992,5237,retentions,5614,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5614.0,5644.2292307692305,5644.2292307692305,5051.585161538462,4900.037606692308,4900.037606692308,4900.037606692308,70,86.5,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,748.62,56.6,56.6,29.16689051602564,1.6274730303145195,-13.4,62.0,0.0,0.0,0.0,0.0,0.0,62.0,5.4,-8.0,0.0
17/08/2026,17/08/2026,6502,5747,retentions,6124,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,6124.0,6159.330769230769,6159.330769230769,5481.804384615384,5317.350253076923,5317.350253076923,5317.350253076923,70,89.1,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,812.37,60.92,60.92,31.65089436355311,1.6140599219540834,-9.08,62.0,0.0,0.0,0.0,0.0,0.0,62.0,1.08,-8.0,0.0
24/08/2026,24/08/2026,6288,5533,retentions,5911,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5911.0,5947.375384615385,5947.375384615385,5263.427215384616,5105.524398923078,5105.524398923078,5105.524398923078,70,91.9,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,780.01,58.73,58.73,30.39002618406594,1.620662816682246,-11.27,61.0,0.0,0.0,1.0,1.0,1.0,61.0,2.27,-9.0,0.0
31/08/2026,31/08/2026,5967,5212,retentions,5590,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5590.0,5626.55,5626.55,4951.3640000000005,4802.82308,4802.82308,4802.82308,70,82.7,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,733.76,55.59,55.59,28.58823261904762,1.630846161778301,-14.41,61.0,0.0,0.0,0.0,0.0,0.0,61.0,5.41,-9.0,0.0
07/09/2026,07/09/2026,5566,4810,retentions,5188,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5188.0,5223.916923076924,5223.916923076924,4570.927307692308,4433.799488461539,4433.799488461539,4433.799488461539,70,87.9,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,677.39,51.76,51.76,26.391663621794876,1.6446449982474758,-18.24,61.0,0.0,0.0,0.0,0.0,0.0,61.0,9.24,-9.0,0.0
14/09/2026,14/09/2026,5738,4983,retentions,5361,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5361.0,5400.176538461538,5400.176538461538,4698.153588461539,4557.208980807693,4557.208980807693,4557.208980807693,70,85.4,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,696.24,53.04,53.04,27.12624393337912,1.6398442200121033,-16.96,61.0,0.0,0.0,0.0,0.0,0.0,61.0,7.96,-9.0,0.0
21/09/2026,21/09/2026,5458,4703,retentions,5080,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5080.0,5119.076923076923,5119.076923076923,4428.001538461538,4295.161492307692,4295.161492307692,4295.161492307692,70,88.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,656.21,50.31,50.31,25.566437454212455,1.6502830813069362,-19.69,60.0,0.0,0.0,1.0,1.0,1.0,60.0,9.69,-10.0,0.0
28/09/2026,28/09/2026,5803,5048,retentions,5425,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5425.0,5468.817307692308,5468.817307692308,4703.182884615385,4562.087398076923,4562.087398076923,4562.087398076923,70,85.5,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,696.99,53.09,53.09,27.155282131410257,1.6396584560041232,-16.91,60.0,0.0,0.0,0.0,0.0,0.0,60.0,6.91,-10.0,0.0
05/10/2026,05/10/2026,6010,5255,retentions,5633,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5633.0,5680.663846153847,5680.663846153847,4856.967588461539,4711.258560807692,4711.258560807692,4711.258560807692,70,87.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,719.78,54.64,54.64,28.043205719093407,1.634118262000158,-15.36,60.0,0.0,0.0,0.0,0.0,0.0,60.0,5.36,-10.0,0.0
12/10/2026,12/10/2026,6258,5503,retentions,5880,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5880.0,5932.015384615385,5932.015384615385,5042.213076923077,4890.946684615385,4890.946684615385,4890.946684615385,70,91.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,747.23,56.51,56.51,29.112777884615383,1.6277841970653582,-13.49,60.0,0.0,0.0,0.0,0.0,0.0,60.0,3.49,-10.0,0.0
19/10/2026,19/10/2026,6003,5248,retentions,5626,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5626.0,5677.932307692307,5677.932307692307,4797.8528,4653.917216,4653.917216,4653.917216,70,86.5,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,711.02,54.05,54.05,27.70188819047619,1.6362163741410236,-15.95,59.0,0.0,0.0,1.0,1.0,1.0,59.0,4.95,-11.0,0.0
26/10/2026,26/10/2026,5916,5160,retentions,5538,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5538.0,5591.25,5591.25,4696.65,4555.750499999999,4555.750499999999,4555.750499999999,70,86.2,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,696.02,53.03,53.03,27.117562499999995,1.6398998150605637,-16.97,59.0,0.0,0.0,0.0,0.0,0.0,59.0,5.97,-11.0,0.0
02/11/2026,02/11/2026,5923,5167,retentions,5545,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5545.0,5600.45,5600.45,4676.37575,4676.37575,4676.37575,4676.37575,70,88.7,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,714.45,54.28,54.28,27.83556994047619,1.6353900230549376,-15.72,59.0,0.0,0.0,0.0,0.0,0.0,59.0,4.72,-11.0,0.0
09/11/2026,09/11/2026,5585,4830,retentions,5208,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5208.0,5262.083076923077,5262.083076923077,4367.528953846154,4367.528953846154,4367.528953846154,4367.528953846154,70,88.9,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,667.26,51.07,51.07,25.99719615384615,1.6473065693214628,-18.93,59.0,0.0,0.0,0.0,0.0,0.0,59.0,7.93,-11.0,0.0
16/11/2026,16/11/2026,6285,5530,retentions,5907,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5907.0,5970.613846153847,5970.613846153847,4925.756423076924,4925.756423076924,4925.756423076924,4925.756423076924,70,80.4,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,752.55,56.87,56.87,29.319978708791215,1.6265973896944383,-13.13,59.0,0.0,0.0,0.0,0.0,0.0,59.0,2.13,-11.0,0.0
23/11/2026,23/11/2026,6641,5885,retentions,6263,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,6263.0,6332.856538461538,6332.856538461538,5192.942361538461,5192.942361538461,5192.942361538461,5192.942361538461,70,88.6,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,793.37,59.63,59.63,30.910371199633698,1.6178889478031808,-10.37,58.0,0.0,0.0,1.0,1.0,1.0,58.0,-1.63,-12.0,0.0
30/11/2026,30/11/2026,7029,6274,retentions,6651,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,6651.0,6727.742307692308,6727.742307692308,5516.748692307692,5516.748692307692,5516.748692307692,5520.269067515869,70,87.6,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,842.84,62.97,62.97,32.837789835164834,1.608195177904732,-7.03,58.0,0.0,0.0,0.0,0.0,0.0,58.0,-4.97,-12.0,3.5203752081771227
07/12/2026,07/12/2026,7154,6399,retentions,6777,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,6777.0,6857.802692307692,6857.802692307692,5623.398207692308,5623.398207692308,5623.398207692308,5641.758751863819,70,87.4,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,859.13,64.07,64.07,33.47260837912088,1.6051872187510767,-5.93,58.0,0.0,0.0,0.0,0.0,0.0,58.0,-6.07,-12.0,18.36054417151137
14/12/2026,14/12/2026,7052,6297,retentions,6675,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,6675.0,6757.153846153847,6757.153846153847,5540.866153846155,5540.866153846155,5540.866153846155,5565.543969800461,70,84.3,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,846.52,63.22,63.22,32.98134615384616,1.6075073730383045,-6.78,58.0,0.0,0.0,0.0,0.0,0.0,58.0,-5.22,-12.0,24.67781595430627
21/12/2026,21/12/2026,6511,5756,retentions,6134,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,6134.0,6211.8546153846155,6211.8546153846155,5093.720784615385,5093.720784615385,5093.720784615385,5113.527975843465,70,86.1,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,778.21,58.61,58.61,30.319766575091577,1.6210428204232137,-11.39,57.0,0.0,0.0,1.0,1.0,1.0,57.0,-1.61,-13.0,19.807191228080057
28/12/2026,28/12/2026,5900,5145,retentions,5522,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5522.0,5594.210769230769,5594.210769230769,4587.252830769231,4587.252830769231,4587.252830769231,4590.744982678402,70,88.5,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,700.83,53.35,53.35,27.305076373626378,1.6387048997134577,-16.65,57.0,0.0,0.0,0.0,0.0,0.0,57.0,3.65,-13.0,3.49215190917119
04/01/2027,04/01/2027,5866,5111,retentions,5489,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5489.0,5562.890384615384,5562.890384615384,4561.570115384615,4561.570115384615,4561.570115384615,4561.570115384615,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,696.91,53.09,53.09,27.15220306776557,1.6396781393549709,-16.91,57.0,0.0,0.0,0.0,0.0,0.0,57.0,3.91,-13.0,0.0
11/01/2027,11/01/2027,6207,5452,retentions,5830,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5830.0,5910.723076923077,5910.723076923077,4846.792923076923,4846.792923076923,4846.792923076923,4846.792923076923,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,740.48,56.05,56.05,28.849957875457875,1.6293079361212293,-13.95,57.0,0.0,0.0,0.0,0.0,0.0,57.0,0.95,-13.0,0.0
18/01/2027,18/01/2027,6294,5539,retentions,5916,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5916.0,6000.189230769231,6000.189230769231,4920.155169230769,4920.155169230769,4920.155169230769,4920.155169230769,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,751.69,56.81,56.81,29.28663791208791,1.6267875089003532,-13.19,57.0,0.0,0.0,0.0,0.0,0.0,57.0,0.19,-13.0,0.0
25/01/2027,25/01/2027,6335,5580,retentions,5958,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5958.0,6045.078461538462,6045.078461538462,4956.964338461539,4956.964338461539,4956.964338461539,4956.964338461539,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,757.31,57.19,57.19,29.505740109890116,1.6255440287151228,-12.81,56.0,0.0,0.0,1.0,1.0,1.0,56.0,-1.19,-14.0,0.0
01/02/2027,01/02/2027,6056,5301,retentions,5678,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5678.0,5763.169999999999,5763.169999999999,4725.7994,4725.7994,4725.7994,4728.031159287778,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,722.0,54.79,54.79,28.12975833333333,1.6335922935078646,-15.21,56.0,0.0,0.0,0.0,0.0,0.0,56.0,1.21,-14.0,2.231759287777646
08/02/2027,08/02/2027,5857,5102,retentions,5479,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5479.0,5563.292307692307,5563.292307692307,4561.899692307692,4561.899692307692,4561.899692307692,4561.899692307692,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,696.96,53.09,53.09,27.154164835164835,1.6396655980917538,-16.91,56.0,0.0,0.0,0.0,0.0,0.0,56.0,2.91,-14.0,0.0
15/02/2027,15/02/2027,6253,5498,retentions,5876,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5876.0,5968.66,5968.66,4894.3012,4894.3012,4894.3012,4894.3012,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,747.74,56.54,56.54,29.132745238095236,1.6276692768004168,-13.46,56.0,0.0,0.0,0.0,0.0,0.0,56.0,-0.54,-14.0,0.0
22/02/2027,22/02/2027,6111,5356,retentions,5734,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5734.0,5826.626153846154,5826.626153846154,4777.833446153846,4777.833446153846,4777.833446153846,4778.518680124828,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,729.95,55.33,55.33,28.4394847985348,1.631729838429356,-14.67,55.0,0.0,0.0,1.0,1.0,1.0,55.0,-0.33,-15.0,0.6852339709818474
01/03/2027,01/03/2027,6216,5461,retentions,5838,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5838.0,5934.551538461539,5934.551538461539,4866.332261538462,4866.332261538462,4866.332261538462,4866.662413933118,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,743.47,56.25,56.25,28.966263461538468,1.6286310789700924,-13.75,55.0,0.0,0.0,0.0,0.0,0.0,55.0,-1.25,-15.0,0.3301523946557875
08/03/2027,08/03/2027,6186,5431,retentions,5809,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5809.0,5907.306153846153,5907.306153846153,4843.991046153846,4843.991046153846,4843.991046153846,4846.4093101496455,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,740.05,56.02,56.02,28.833280036630033,1.629405330805747,-13.98,55.0,0.0,0.0,0.0,0.0,0.0,55.0,-1.02,-15.0,2.4182639957994825
15/03/2027,15/03/2027,6302,5547,retentions,5925,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5925.0,6027.548076923076,6027.548076923076,4942.589423076923,4942.589423076923,4942.589423076923,4944.375486802846,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,755.12,57.04,57.04,29.420175137362634,1.626027985951496,-12.96,55.0,0.0,0.0,0.0,0.0,0.0,55.0,-2.04,-15.0,1.7860637259234948
22/03/2027,22/03/2027,5974,5219,retentions,5596,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5596.0,5695.006153846154,5695.006153846154,4669.905046153846,4669.905046153846,4669.905046153846,4674.921290457255,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,713.46,54.21,54.21,27.797053846153847,1.6356274980913377,-15.79,55.0,0.0,0.0,0.0,0.0,0.0,55.0,0.79,-15.0,5.016244303408288
29/03/2027,29/03/2027,5829,5074,retentions,5452,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5452.0,5550.555384615384,5550.555384615384,4551.455415384615,4551.455415384615,4551.455415384615,4551.455415384615,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,695.36,52.98,52.98,27.091996520146516,1.6400636922838503,-17.02,54.0,0.0,0.0,1.0,1.0,1.0,54.0,1.02,-16.0,0.0
05/04/2027,05/04/2027,5987,5231,retentions,5609,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5609.0,5712.550769230769,5712.550769230769,4684.29163076923,4684.29163076923,4684.29163076923,4684.29163076923,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,715.66,54.36,54.36,27.882688278388276,1.635100179421964,-15.64,54.0,0.0,0.0,0.0,0.0,0.0,54.0,-0.36,-16.0,0.0
12/04/2027,12/04/2027,6336,5581,retentions,5959,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5959.0,6071.304230769231,6071.304230769231,4978.469469230769,4978.469469230769,4978.469469230769,4978.848146959243,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,760.6,57.41,57.41,29.63374684065934,1.6248239372649504,-12.59,54.0,0.0,0.0,0.0,0.0,0.0,54.0,-3.41,-16.0,0.3786777284740057
19/04/2027,19/04/2027,6372,5617,retentions,5994,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5994.0,6109.2692307692305,6109.2692307692305,5009.6007692307685,5009.6007692307685,5009.6007692307685,5020.411881762531,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,765.36,57.74,57.74,29.819052197802193,1.6237897431588322,-12.26,54.0,0.0,0.0,0.0,0.0,0.0,54.0,-3.74,-16.0,10.811112531762369
26/04/2027,26/04/2027,6071,5316,retentions,5694,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5694.0,5805.69,5805.69,4760.6658,4760.6658,4760.6658,4773.080117310737,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,727.32,55.16,55.16,28.337296428571427,1.6323409438057466,-14.84,54.0,0.0,0.0,0.0,0.0,0.0,54.0,-1.16,-16.0,12.414317310736877
04/05/2026,04/05/2026,10665,8590,sales,9627,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,9627.0,9627.0,9627.0,9290.055,9290.055,9290.055,9290.055,75,105.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1032.23,73.07,73.07,55.29794642857143,1.7752671446855364,-1.93,80.0,0.0,0.0,0.0,0.0,0.0,80.0,6.93,5.0,0.0
11/05/2026,11/05/2026,12530,10456,sales,11493,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,11493.0,11510.681538461538,11510.681538461538,11050.254276923077,11050.254276923077,11050.254276923077,11050.254276923077,75,104.7,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1227.81,85.75,85.75,65.77532307692307,1.7515620677171682,10.75,80.0,0.0,0.0,0.0,0.0,0.0,80.0,-5.75,5.0,0.0
18/05/2026,18/05/2026,11908,9833,sales,10871,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.2299999999999999,37.5,10871.0,10904.449230769227,10904.449230769227,10413.749015384614,10413.749015384614,10413.749015384614,10442.53056047944,75,108.0,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1113.69,74.67,74.67,61.986601282051275,1.7946356903727123,-0.33,79.0,0.0,0.0,1.0,1.0,1.0,79.0,4.33,4.0,28.781545094826996
25/05/2026,25/05/2026,11251,9176,sales,10214,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.2299999999999999,37.5,10214.0,10261.14153846154,10261.14153846154,9748.084461538465,9748.084461538465,9748.084461538465,9748.084461538465,75,109.1,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1042.5,70.26,70.26,58.02431227106228,1.80385783557788,-4.74,79.0,0.0,0.0,0.0,0.0,0.0,79.0,8.74,4.0,0.0
01/06/2026,01/06/2026,11631,9556,sales,10594,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.2299999999999999,37.5,10594.0,10659.193846153848,10659.193846153848,10072.938184615385,10072.938184615385,10072.938184615385,10072.938184615385,75,106.0,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1077.24,72.41,72.41,59.957965384615385,1.7992430958918442,-2.59,79.0,0.0,0.0,0.0,0.0,0.0,79.0,6.59,4.0,0.0
08/06/2026,08/06/2026,12045,9970,sales,11008,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.2299999999999999,37.5,11008.0,11092.676923076922,11092.676923076922,10427.116307692308,10427.116307692308,10427.116307692308,10427.116307692308,75,108.5,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1115.12,74.76,74.76,62.066168498168494,1.794459596006214,-0.24,78.0,0.0,0.0,1.0,1.0,1.0,78.0,3.24,3.0,0.0
15/06/2026,15/06/2026,12159,10084,sales,11122,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.2299999999999999,37.5,11122.0,11224.664615384614,11224.664615384614,10495.061415384616,10495.061415384616,10495.061415384616,10495.061415384616,75,107.7,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1122.39,75.21,75.21,62.47060366300366,1.793569726652846,0.21,78.0,0.0,0.0,0.0,0.0,0.0,78.0,2.79,3.0,0.0
22/06/2026,22/06/2026,11070,8995,sales,10032,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.2299999999999999,37.5,10032.0,10140.036923076925,10140.036923076925,9430.23433846154,9430.23433846154,9430.23433846154,9430.23433846154,75,110.4,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1008.51,68.14,68.14,56.13234725274726,1.8086019666211364,-6.86,78.0,0.0,0.0,0.0,0.0,0.0,78.0,9.86,3.0,0.0
29/06/2026,29/06/2026,11189,9114,sales,10152,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.2299999999999999,37.5,10152.0,10276.947692307693,10276.947692307693,9506.176615384617,9506.176615384617,9506.176615384617,9506.176615384617,75,107.2,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1016.63,68.65,68.65,56.58438461538462,1.8074468734902225,-6.35,77.0,0.0,0.0,1.0,1.0,1.0,77.0,8.35,2.0,0.0
06/07/2026,06/07/2026,10112,8037,sales,9075,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.2299999999999999,37.5,9075.0,9200.653846153846,9200.653846153846,8464.601538461538,9141.769661538465,9141.769661538465,9141.769661538465,75,106.3,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,977.66,66.22,66.22,54.41529560439561,1.8131199591170208,-8.78,77.0,0.0,0.0,0.0,0.0,0.0,77.0,10.78,2.0,0.0
13/07/2026,13/07/2026,11189,9115,sales,10152,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.2299999999999999,37.5,10152.0,10308.184615384616,10308.184615384616,9431.988923076922,10186.548036923075,10186.548036923075,10186.548036923075,75,106.7,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1089.39,73.16,73.16,60.634214505494505,1.7976815404205244,-1.84,77.0,0.0,0.0,0.0,0.0,0.0,77.0,3.84,2.0,0.0
20/07/2026,20/07/2026,11734,9659,sales,10696,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.2299999999999999,37.5,10696.0,10877.00923076923,10877.00923076923,9898.0784,10689.924672,10689.924672,10689.924672,75,109.1,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1143.23,76.5,76.5,63.63050400000001,1.7910648509846134,1.5,76.0,0.0,0.0,1.0,1.0,1.0,76.0,-0.5,1.0,0.0
27/07/2026,27/07/2026,11684,9609,sales,10647,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.2299999999999999,37.5,10647.0,10843.56,10843.56,9813.421800000002,10598.495544000005,10598.495544000005,10599.342827516968,75,104.3,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1133.45,75.89,75.89,63.086283000000016,1.7922315261667945,0.89,76.0,0.0,0.0,0.0,0.0,0.0,76.0,0.11,1.0,0.847283516965633
03/08/2026,03/08/2026,11424,9350,sales,10387,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.2299999999999999,37.5,10387.0,10594.74,10594.74,9535.266,10298.08728,10298.08728,10298.08728,75,112.1,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1101.32,73.9,73.9,61.29813857142857,1.796173653021176,-1.1,75.0,0.0,0.0,1.0,1.0,1.0,75.0,1.1,0.0,0.0
10/08/2026,10/08/2026,12280,10206,sales,11243,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.2299999999999999,37.5,11243.0,11485.156923076922,11485.156923076922,10279.215446153845,11101.552681846151,11101.552681846151,11101.552681846151,75,105.5,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1187.25,79.22,79.22,66.08067072527471,1.7859920561131095,4.22,75.0,0.0,0.0,0.0,0.0,0.0,75.0,-4.22,0.0,0.0
