date,date_display,upper_bound,lower_bound,queue,demand,default_aht,default_occupancy,default_shrinkage,default_contracted_hours,default_opening_fte,budget_fte,work_type,concurrency,weekly_open_hours,target_service_level,target_answer_seconds,default_attrition,aht_seconds,occupancy,shrinkage,contracted_hours_per_week,base_layer,growth_layer,seasonality_layer,transformation_layer,operational_layer,resolved_forecast,resolved_demand,budgeted_fte_new,budgeted_fte,ai_deflection,demand_change,productivity_gain,aht_change,occupancy_change,shrinkage_change,effective_aht,effective_productive_hours,workload_hours,net_requirement,gross_requirement,average_interval_volume,erlang_uplift,requirement_vs_budget,available_supply,new_hires,manual_attrition,structural_attrition,total_attrition,attrition,productive_supply,fte_gap,budget_variance,repeat_demand
29/06/2026,29/06/2026,5649,4894,retentions,5271,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5271.0,5287.218461538461,5287.218461538461,4890.677076923077,5379.7447846153855,5379.7447846153855,5917.719263076924,70,87.5,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,821.91,61.56,61.56,32.02229038461539,1.6121897500495186,-8.44,63.0,0.0,0.0,1.0,1.0,1.0,63.0,1.44,-7.0,0.0
06/07/2026,06/07/2026,5832,5077,retentions,5455,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5455.0,5473.882692307692,5473.882692307692,5035.972076923077,5035.972076923077,5035.972076923077,5035.972076923077,70,88.5,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,769.38,58.01,58.01,29.976024267399268,1.622921190763977,-11.99,63.0,0.0,0.0,0.0,0.0,0.0,63.0,4.99,-7.0,0.0
13/07/2026,13/07/2026,5590,4834,retentions,5212,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5212.0,5232.046153846154,5232.046153846154,4787.322230769231,4787.322230769231,4787.322230769231,4787.322230769231,70,87.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,731.4,55.43,55.43,28.495965659340662,1.631393483855096,-14.57,63.0,0.0,0.0,0.0,0.0,0.0,63.0,7.57,-7.0,0.0
20/07/2026,20/07/2026,5427,4671,retentions,5049,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5049.0,5070.361153846154,5070.361153846154,4614.02865,4614.02865,4614.02865,4614.02865,70,91.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,704.92,53.63,53.63,27.46445625,1.6376989016667385,-16.37,63.0,0.0,0.0,0.0,0.0,0.0,63.0,9.37,-7.0,0.0
27/07/2026,27/07/2026,5449,4694,retentions,5071,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5071.0,5094.404615384616,5094.404615384616,4610.436176923077,4610.436176923077,4610.436176923077,4610.436176923077,70,90.4,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,704.37,53.6,53.6,27.443072481684982,1.6378333657641198,-16.4,62.0,0.0,0.0,1.0,1.0,1.0,62.0,8.4,-8.0,0.0
03/08/2026,03/08/2026,5429,4674,retentions,5052,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5052.0,5077.259999999999,5077.259999999999,4569.534,4432.44798,4432.44798,4432.44798,70,91.5,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,677.18,51.74,51.74,26.38361892857143,1.6446986808483195,-18.26,62.0,0.0,0.0,0.0,0.0,0.0,62.0,10.26,-8.0,0.0
10/08/2026,10/08/2026,5964,5208,retentions,5586,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5586.0,5616.078461538461,5616.078461538461,5026.390223076923,4875.598516384614,4875.598516384614,4875.598516384614,70,86.5,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,744.88,56.35,56.35,29.02141974038461,1.6283115123029217,-13.65,62.0,0.0,0.0,0.0,0.0,0.0,62.0,5.65,-8.0,0.0
17/08/2026,17/08/2026,6517,5762,retentions,6139,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,6139.0,6174.417307692308,6174.417307692308,5495.231403846154,5330.374461730768,5330.374461730768,5330.374461730768,70,89.1,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,814.36,61.05,61.05,31.7284194150641,1.6136668327863724,-8.95,62.0,0.0,0.0,0.0,0.0,0.0,62.0,0.95,-8.0,0.0
24/08/2026,24/08/2026,6165,5410,retentions,5788,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5788.0,5823.618461538462,5823.618461538462,5153.902338461538,4999.285268307692,4999.285268307692,4999.285268307692,70,91.9,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,763.78,57.63,57.63,29.757650406593402,1.624131357851001,-12.37,61.0,0.0,0.0,1.0,1.0,1.0,61.0,3.37,-9.0,0.0
31/08/2026,31/08/2026,6034,5279,retentions,5657,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5657.0,5693.988076923078,5693.988076923078,5010.709507692309,4860.388222461539,4860.388222461539,4860.388222461539,70,82.7,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,742.56,56.19,56.19,28.93088227655678,1.6288365528634434,-13.81,61.0,0.0,0.0,0.0,0.0,0.0,61.0,4.81,-9.0,0.0
07/09/2026,07/09/2026,5588,4833,retentions,5211,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5211.0,5247.076153846155,5247.076153846155,4591.191634615386,4453.455885576924,4453.455885576924,4453.455885576924,70,87.9,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,680.39,51.96,51.96,26.508665985576926,1.6438670005668703,-18.04,61.0,0.0,0.0,0.0,0.0,0.0,61.0,9.04,-9.0,0.0
14/09/2026,14/09/2026,5815,5060,retentions,5438,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5438.0,5477.739230769231,5477.739230769231,4765.633130769231,4622.664136846154,4622.664136846154,4622.664136846154,70,85.4,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,706.24,53.72,53.72,27.515857957417584,1.6373763220943025,-16.28,61.0,0.0,0.0,0.0,0.0,0.0,61.0,7.28,-9.0,0.0
21/09/2026,21/09/2026,5772,5016,retentions,5394,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5394.0,5435.492307692308,5435.492307692308,4701.700846153846,4560.649820769231,4560.649820769231,4560.649820769231,70,88.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,696.77,53.08,53.08,27.146725123626375,1.6397131661678268,-16.92,60.0,0.0,0.0,1.0,1.0,1.0,60.0,6.92,-10.0,0.0
28/09/2026,28/09/2026,5797,5042,retentions,5419,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5419.0,5462.768846153846,5462.768846153846,4697.981207692308,4557.041771461539,4557.041771461539,4557.041771461539,70,85.5,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,696.21,53.04,53.04,27.125248639652018,1.6398505924210116,-16.96,60.0,0.0,0.0,0.0,0.0,0.0,60.0,6.96,-10.0,0.0
05/10/2026,05/10/2026,6153,5398,retentions,5776,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5776.0,5824.873846153847,5824.873846153847,4980.267138461539,4830.859124307693,4830.859124307693,4830.859124307693,70,87.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,738.05,55.88,55.88,28.75511383516484,1.6298629318047364,-14.12,60.0,0.0,0.0,0.0,0.0,0.0,60.0,4.12,-10.0,0.0
12/10/2026,12/10/2026,6288,5533,retentions,5910,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5910.0,5962.28076923077,5962.28076923077,5067.938653846154,4915.900494230769,4915.900494230769,4915.900494230769,70,91.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,751.04,56.77,56.77,29.26131246565934,1.626932139278604,-13.23,60.0,0.0,0.0,0.0,0.0,0.0,60.0,3.23,-10.0,0.0
19/10/2026,19/10/2026,6006,5251,retentions,5629,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5629.0,5680.959999999999,5680.959999999999,4800.4112,4656.398864,4656.398864,4656.398864,70,86.5,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,711.39,54.07,54.07,27.716659904761904,1.6361247693668277,-15.93,59.0,0.0,0.0,1.0,1.0,1.0,59.0,4.93,-11.0,0.0
26/10/2026,26/10/2026,5914,5159,retentions,5537,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5537.0,5590.240384615385,5590.240384615385,4695.801923076923,4554.927865384615,4554.927865384615,4554.927865384615,70,86.2,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,695.89,53.02,53.02,27.112665865384614,1.6399311844059759,-16.98,59.0,0.0,0.0,0.0,0.0,0.0,59.0,5.98,-11.0,0.0
02/11/2026,02/11/2026,5796,5041,retentions,5418,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5418.0,5472.18,5472.18,4569.2703,4569.2703,4569.2703,4569.2703,70,88.7,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,698.08,53.17,53.17,27.1980375,1.6393854817941795,-16.83,59.0,0.0,0.0,0.0,0.0,0.0,59.0,5.83,-11.0,0.0
09/11/2026,09/11/2026,5789,5034,retentions,5411,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5411.0,5467.1911538461545,5467.1911538461545,4537.768657692308,4537.768657692308,4537.768657692308,4537.768657692308,70,88.9,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,693.27,52.84,52.84,27.010527724358976,1.6405874561402394,-17.16,59.0,0.0,0.0,0.0,0.0,0.0,59.0,6.16,-11.0,0.0
16/11/2026,16/11/2026,6301,5545,retentions,5923,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5923.0,5986.786153846155,5986.786153846155,4939.098576923077,4939.098576923077,4939.098576923077,4939.098576923077,70,80.4,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,754.58,57.01,57.01,29.399396291208795,1.6261458302521308,-12.99,59.0,0.0,0.0,0.0,0.0,0.0,59.0,1.99,-11.0,0.0
23/11/2026,23/11/2026,6389,5633,retentions,6011,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,6011.0,6078.045769230769,6078.045769230769,4983.997530769231,4983.997530769231,4983.997530769231,4983.997530769231,70,88.6,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,761.44,57.47,57.47,29.66665196886447,1.6246395855613516,-12.53,58.0,0.0,0.0,1.0,1.0,1.0,58.0,0.53,-12.0,0.0
30/11/2026,30/11/2026,7075,6320,retentions,6697,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,6697.0,6774.273076923077,6774.273076923077,5554.903923076923,5554.903923076923,5554.903923076923,5554.903923076923,70,87.6,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,848.67,63.36,63.36,33.064904304029305,1.6071090944983482,-6.64,58.0,0.0,0.0,0.0,0.0,0.0,58.0,-5.36,-12.0,0.0
07/12/2026,07/12/2026,7170,6415,retentions,6793,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,6793.0,6873.993461538462,6873.993461538462,5636.674638461539,5636.674638461539,5636.674638461539,5657.1764502636,70,87.4,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,861.16,64.2,64.2,33.551634752747255,1.6048187552632438,-5.8,58.0,0.0,0.0,0.0,0.0,0.0,58.0,-6.2,-12.0,20.50181180206116
14/12/2026,14/12/2026,7122,6366,retentions,6744,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,6744.0,6827.003076923077,6827.003076923077,5598.142523076924,5598.142523076924,5598.142523076924,5623.609416805148,70,84.3,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,855.27,63.81,63.81,33.32227692307693,1.6058917598489009,-6.19,58.0,0.0,0.0,0.0,0.0,0.0,58.0,-5.81,-12.0,25.466893728223894
21/12/2026,21/12/2026,6345,5590,retentions,5968,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5968.0,6043.747692307693,6043.747692307693,4955.873107692309,4955.873107692309,4955.873107692309,4979.049054754729,70,86.1,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,757.15,57.18,57.18,29.499244688644694,1.6255806930808363,-12.82,57.0,0.0,0.0,1.0,1.0,1.0,57.0,-0.18,-13.0,23.17594706241994
28/12/2026,28/12/2026,5859,5104,retentions,5482,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5482.0,5553.687692307692,5553.687692307692,4554.023907692307,4554.023907692307,4554.023907692307,4554.155818444022,70,88.5,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,695.75,53.01,53.01,27.10728516483516,1.6399656646276983,-16.99,57.0,0.0,0.0,0.0,0.0,0.0,57.0,3.99,-13.0,0.13191075171510905
04/01/2027,04/01/2027,5937,5182,retentions,5559,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5559.0,5633.832692307692,5633.832692307692,4619.742807692308,4619.742807692308,4619.742807692308,4619.742807692308,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,705.79,53.69,53.69,27.498469093406595,1.637485347430978,-16.31,57.0,0.0,0.0,0.0,0.0,0.0,57.0,3.31,-13.0,0.0
11/01/2027,11/01/2027,6230,5475,retentions,5853,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5853.0,5934.041538461538,5934.041538461538,4865.914061538461,4865.914061538461,4865.914061538461,4865.914061538461,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,743.4,56.25,56.25,28.963774175824174,1.6286455230185553,-13.75,57.0,0.0,0.0,0.0,0.0,0.0,57.0,0.75,-13.0,0.0
18/01/2027,18/01/2027,6322,5567,retentions,5945,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5945.0,6029.601923076923,6029.601923076923,4944.273576923077,4944.273576923077,4944.273576923077,4944.273576923077,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,755.38,57.06,57.06,29.430199862637362,1.6259711767687741,-12.94,57.0,0.0,0.0,0.0,0.0,0.0,57.0,-0.06,-13.0,0.0
25/01/2027,25/01/2027,6096,5341,retentions,5719,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5719.0,5802.585384615385,5802.585384615385,4758.120015384616,4758.120015384616,4758.120015384616,4758.145303879206,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,726.94,55.13,55.13,28.32214294871795,1.6324318459005358,-14.87,56.0,0.0,0.0,1.0,1.0,1.0,56.0,0.87,-14.0,0.025288494590313886
01/02/2027,01/02/2027,6293,5538,retentions,5915,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5915.0,6003.724999999999,6003.724999999999,4923.054499999999,4923.054499999999,4923.054499999999,4923.054499999999,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,752.13,56.84,56.84,29.30389583333333,1.6266890585580507,-13.16,56.0,0.0,0.0,0.0,0.0,0.0,56.0,-0.84,-14.0,0.0
08/02/2027,08/02/2027,5975,5219,retentions,5597,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5597.0,5683.107692307692,5683.107692307692,4660.148307692307,4660.148307692307,4660.148307692307,4661.474980195136,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,711.97,54.11,54.11,27.738978021978017,1.6359865054213978,-15.89,56.0,0.0,0.0,0.0,0.0,0.0,56.0,1.89,-14.0,1.3266725028291462
15/02/2027,15/02/2027,6157,5402,retentions,5780,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5780.0,5871.1461538461535,5871.1461538461535,4814.339846153845,4814.339846153845,4814.339846153845,4814.339846153845,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,735.52,55.71,55.71,28.656784798534794,1.6304412270505604,-14.29,56.0,0.0,0.0,0.0,0.0,0.0,56.0,0.29,-14.0,0.0
22/02/2027,22/02/2027,5983,5228,retentions,5606,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5606.0,5696.558461538461,5696.558461538461,4671.177938461538,4671.177938461538,4671.177938461538,4671.177938461538,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,713.65,54.23,54.23,27.804630586080584,1.6355807439195662,-15.77,55.0,0.0,0.0,1.0,1.0,1.0,55.0,0.77,-15.0,0.0
01/03/2027,01/03/2027,6163,5408,retentions,5785,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5785.0,5880.675,5880.675,4822.1535,4822.1535,4822.1535,4822.1535,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,736.72,55.79,55.79,28.703294642857145,1.6301673218023391,-14.21,55.0,0.0,0.0,0.0,0.0,0.0,55.0,-0.79,-15.0,0.0
08/03/2027,08/03/2027,6068,5313,retentions,5691,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5691.0,5787.30923076923,5787.30923076923,4745.5935692307685,4745.5935692307685,4745.5935692307685,4746.812385898479,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,725.02,55.0,55.0,28.247580769230765,1.6328801914724702,-15.0,55.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,-15.0,1.2188166677104952
15/03/2027,15/03/2027,6158,5402,retentions,5780,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5780.0,5880.038461538461,5880.038461538461,4821.631538461538,4821.631538461538,4821.631538461538,4821.631538461538,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,736.64,55.79,55.79,28.700187728937728,1.630185598249191,-14.21,55.0,0.0,0.0,0.0,0.0,0.0,55.0,-0.79,-15.0,0.0
22/03/2027,22/03/2027,6038,5283,retentions,5661,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5661.0,5761.156153846154,5761.156153846154,4724.148046153846,4724.148046153846,4724.148046153846,4725.3667308938975,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,721.74,54.78,54.78,28.119928846153844,1.633651903711737,-15.22,55.0,0.0,0.0,0.0,0.0,0.0,55.0,0.22,-15.0,1.2186847400514147
29/03/2027,29/03/2027,5803,5048,retentions,5425,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5425.0,5523.067307692308,5523.067307692308,4528.915192307692,4528.915192307692,4528.915192307692,4528.915192307692,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,691.92,52.75,52.75,26.957828525641027,1.640927523845101,-17.25,54.0,0.0,0.0,1.0,1.0,1.0,54.0,1.25,-16.0,0.0
05/04/2027,05/04/2027,6178,5423,retentions,5801,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5801.0,5908.095384615385,5908.095384615385,4844.638215384616,4844.638215384616,4844.638215384616,4844.638215384616,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,740.15,56.03,56.03,28.83713223443224,1.6293828273662645,-13.97,54.0,0.0,0.0,0.0,0.0,0.0,54.0,-2.03,-16.0,0.0
12/04/2027,12/04/2027,5983,5228,retentions,5606,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5606.0,5711.6515384615395,5711.6515384615395,4683.554261538462,4683.554261538462,4683.554261538462,4688.565738438686,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,715.54,54.36,54.36,27.87829917582418,1.6351271474973115,-15.64,54.0,0.0,0.0,0.0,0.0,0.0,54.0,-0.36,-16.0,5.011476900223755
19/04/2027,19/04/2027,6141,5386,retentions,5763,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5763.0,5873.826923076923,5873.826923076923,4816.538076923077,4816.538076923077,4816.538076923077,4816.917100170043,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,735.86,55.74,55.74,28.669869505494507,1.6303641013669958,-14.26,54.0,0.0,0.0,0.0,0.0,0.0,54.0,-1.74,-16.0,0.3790232469666827
26/04/2027,26/04/2027,6075,5319,retentions,5697,550,82,30,37.5,65,70,call,1,84,75,30,20,550,0.82,0.3,37.5,5697.0,5808.748846153846,5808.748846153846,4763.174053846154,4763.174053846154,4763.174053846154,4767.1591046005,70,,0.0,0.0,0.0,0.0,0.0,0.0,550.0,26.25,727.71,55.18,55.18,28.35222651098901,1.6322514531014152,-14.82,54.0,0.0,0.0,0.0,0.0,0.0,54.0,-1.18,-16.0,3.9850507543458353
04/05/2026,04/05/2026,11673,9598,sales,10635,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,10635.0,10635.0,10635.0,10262.775,10262.775,10262.775,10262.775,75,105.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1140.31,80.09,80.09,61.08794642857143,1.76141165543521,5.09,80.0,0.0,0.0,0.0,0.0,0.0,80.0,-0.09,5.0,0.0
11/05/2026,11/05/2026,12031,9956,sales,10994,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.88,0.24,37.5,10994.0,11010.913846153846,11010.913846153846,10570.477292307693,10570.477292307693,10570.477292307693,10570.53528221176,75,104.7,0.0,0.0,0.0,0.0,0.0,0.0,400.0,28.5,1174.5,82.3,82.3,62.9195076923077,1.757432139612758,7.3,80.0,0.0,0.0,0.0,0.0,0.0,80.0,-2.3,5.0,0.057989904068263584
18/05/2026,18/05/2026,11786,9711,sales,10749,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.22999999999999998,37.5,10749.0,10782.073846153846,10782.073846153846,10296.880523076923,10296.880523076923,10296.880523076923,10304.288169426538,75,108.0,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1101.19,73.89,73.89,61.290955494505496,1.7961898358205657,-1.11,79.0,0.0,0.0,1.0,1.0,1.0,79.0,5.11,4.0,7.407646349615559
25/05/2026,25/05/2026,11432,9357,sales,10395,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.22999999999999998,37.5,10395.0,10442.976923076923,10442.976923076923,9920.828076923077,9920.828076923077,9920.828076923077,9920.828076923077,75,109.1,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1060.98,71.4,71.4,59.052548076923074,1.801375686023883,-3.6,79.0,0.0,0.0,0.0,0.0,0.0,79.0,7.6,4.0,0.0
01/06/2026,01/06/2026,12297,10222,sales,11260,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.22999999999999998,37.5,11260.0,11329.292307692307,11329.292307692307,10706.18123076923,10706.18123076923,10706.18123076923,10706.18123076923,75,106.0,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1144.97,76.6,76.6,63.72726923076923,1.7908589766572014,1.6,79.0,0.0,0.0,0.0,0.0,0.0,79.0,2.4,4.0,0.0
08/06/2026,08/06/2026,12457,10383,sales,11420,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.22999999999999998,37.5,11420.0,11507.846153846154,11507.846153846154,10817.375384615385,10817.375384615385,10817.375384615385,10817.375384615385,75,108.5,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1156.86,77.34,77.34,64.38913919413919,1.7894632715433016,2.34,78.0,0.0,0.0,1.0,1.0,1.0,78.0,0.66,3.0,0.0
15/06/2026,15/06/2026,12143,10068,sales,11105,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.22999999999999998,37.5,11105.0,11207.507692307692,11207.507692307692,10479.019692307693,10479.019692307693,10479.019692307693,10479.019692307693,75,107.7,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1120.67,75.1,75.1,62.37511721611722,1.7937790425847717,0.1,78.0,0.0,0.0,0.0,0.0,0.0,78.0,2.9,3.0,0.0
22/06/2026,22/06/2026,11036,8961,sales,9999,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.22999999999999998,37.5,9999.0,10106.68153846154,10106.68153846154,9399.213830769233,9399.213830769233,9399.213830769233,9399.213830769233,75,110.4,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1005.19,67.94,67.94,55.94770137362639,1.8090778151992157,-7.06,78.0,0.0,0.0,0.0,0.0,0.0,78.0,10.06,3.0,0.0
29/06/2026,29/06/2026,10902,8827,sales,9865,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.22999999999999998,37.5,9865.0,9986.415384615386,9986.415384615386,9237.434230769231,9237.434230769231,9237.434230769231,9237.434230769231,75,107.2,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,987.89,66.86,66.86,54.98472756410257,1.8115982068510235,-8.14,77.0,0.0,0.0,1.0,1.0,1.0,77.0,10.14,2.0,0.0
06/07/2026,06/07/2026,10282,8208,sales,9245,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.22999999999999998,37.5,9245.0,9373.007692307692,9373.007692307692,8623.167076923077,9313.020443076923,9313.020443076923,9313.020443076923,75,106.3,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,995.98,67.36,67.36,55.43464549450549,1.8104124632817074,-7.64,77.0,0.0,0.0,0.0,0.0,0.0,77.0,9.64,2.0,0.0
13/07/2026,13/07/2026,11162,9088,sales,10125,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.22999999999999998,37.5,10125.0,10280.76923076923,10280.76923076923,9406.903846153846,10159.456153846155,10159.456153846155,10159.456153846155,75,106.7,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1086.5,72.98,72.98,60.4729532967033,1.7980515359749392,-2.02,77.0,0.0,0.0,0.0,0.0,0.0,77.0,4.02,2.0,0.0
20/07/2026,20/07/2026,11393,9318,sales,10355,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.22999999999999998,37.5,10355.0,10530.23846153846,10530.23846153846,9582.516999999998,10349.118359999999,10349.118359999999,10349.118359999999,75,109.1,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1106.78,74.24,74.24,61.60189499999999,1.795491911069787,-0.76,76.0,0.0,0.0,1.0,1.0,1.0,76.0,1.76,1.0,0.0
27/07/2026,27/07/2026,11825,9751,sales,10788,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.22999999999999998,37.5,10788.0,10987.163076923078,10987.163076923078,9943.382584615385,10738.853191384616,10738.853191384616,10738.853191384616,75,104.3,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1148.46,76.82,76.82,63.92174518681319,1.790446631183311,1.82,76.0,0.0,0.0,0.0,0.0,0.0,76.0,-0.82,1.0,0.0
03/08/2026,03/08/2026,11039,8964,sales,10002,400,88,24,37.5,80,75,call,1,84,80,20,24,400,0.9,0.22999999999999998,37.5,10002.0,10202.04,10202.04,9181.836000000001,9916.382880000001,9916.382880000001,9918.15935249881,75,112.1,0.0,0.1,0.03,-15.0,2.0,-1.0,385.0,29.74125,1060.5,71.37,71.37,59.02608857142858,1.801438744813071,-3.63,75.0,0.0,0.0,1.0,1.0,1.0,75.0,3.63,0.0,1.776472498809062
